kod_sekolah,name,address,latitude,longitude,ppd,school_type,,sebab_ralat
BEA8669,KOLEJ TINGKATAN ENAM PETALING JAYA,JALAN PJS 5/26, PETALING JAYA,3.07585,101.623715,PPD PETALING UTAMA,['MENENGAH'],could not convert string to float: 'PETALING JAYA'
BEA8670,SEKOLAH MENENGAH KEBANGSAAN BANDAR PUNCAK JALIL,JALAN PUNCAK JALIL 7, TAMAN PUNCAK JALIL, BANDAR PUTRA PERMAI,3.027138,101.678387,"['PPD PETALING PERDANA', 'MENENGAH']",could not convert string to float: 'BANDAR PUTRA PERMAI'
BEA9604,SEKOLAH MENENGAH KEBANGSAAN BANDAR BARU SALAK TINGGI,TAMAN DAHLIA, BANDAR BARU SALAK TINGGI,2.827617,101.720006,PPD SEPANG,['MENENGAH'],could not convert string to float: 'BANDAR BARU SALAK TINGGI'
BEA9609,SEKOLAH MENENGAH KEBANGSAAN CYBERJAYA,PERSIARAN FAUNA 2, ZON FLAGSHIP 2,2.919294,101.639467,PPD SEPANG,['MENENGAH'],could not convert string to float: 'ZON FLAGSHIP 2'
BEA9611,SEKOLAH MENENGAH KEBANGSAAN PUTRA PERDANA,JALAN PP 3A, TAMAN PUTRA PERDANA,2.944004,101.622071,PPD SEPANG,['MENENGAH'],could not convert string to float: 'TAMAN PUTRA PERDANA'
BEA9612,SEKOLAH MENENGAH KEBANGSAAN DATO' ABU BAKAR BAGINDA,JALAN MAKTAB, SUNGAI MERAB,2.951074,101.750092,PPD SEPANG,['MENENGAH'],could not convert string to float: 'SUNGAI MERAB'
BEB0100,SEKOLAH MENENGAH KEBANGSAAN CHUNG HWA,1, JALAN NAGASARI 36/10, SEKSYEN 36,3.024236,101.487304,"['PPD KLANG', 'MENENGAH']",could not convert string to float: 'SEKSYEN 36'
BEB0101,SEKOLAH MENENGAH KEBANGSAAN CONVENT,112, JALAN TENGKU KELANA,3.038405,101.44483,PPD KLANG,['MENENGAH'],could not convert string to float: 'JALAN TENGKU KELANA'
BEB0102,SEKOLAH MENENGAH KEBANGSAAN TINGGI KLANG,LOT 161 & 48, JALAN MERU,3.054353,101.449266,PPD KLANG,['MENENGAH'],could not convert string to float: 'JALAN MERU'
BEB0110,SEKOLAH MENENGAH KEBANGSAAN MERU,BATU 7, PEKAN MERU,3.139622,101.439746,PPD KLANG,['MENENGAH'],could not convert string to float: 'PEKAN MERU'
BEB0111,SEKOLAH MENENGAH KEBANGSAAN PULAU KETAM,PULAU KETAM, PELABUHAN KLANG,3.022638,101.253705,PPD KLANG,['MENENGAH'],could not convert string to float: 'PELABUHAN KLANG'
BEB7651,SEKOLAH MENENGAH KEBANGSAAN KEPONG,JALAN FRIM,KEPONG,3.225578,101.635392,PPD GOMBAK,['MENENGAH'],could not convert string to float: 'KEPONG'
BEB7652,SEKOLAH MENENGAH KEBANGSAAN HULU KELANG,KM 7, JALAN HULU KELANG,3.163362,101.747692,PPD GOMBAK,['MENENGAH'],could not convert string to float: 'JALAN HULU KELANG'
BEB7653,SEKOLAH MENENGAH KEBANGSAAN SELAYANG BHARU,JALAN 29, SELAYANG BHARU,3.251901,101.667203,PPD GOMBAK,['MENENGAH'],could not convert string to float: 'SELAYANG BHARU'
BEB8658,SEKOLAH MENENGAH KEBANGSAAN (P) TMN PETALING,JALAN 5/52, TAMAN PETALING,3.088812,101.658382,PPD PETALING UTAMA,['MENENGAH'],could not convert string to float: 'TAMAN PETALING'
BEB9701,SEKOLAH MENENGAH KEBANGSAAN DENGKIL,PEJABAT POS DENGKIL, DENGKIL,2.865842,101.672592,PPD SEPANG,['MENENGAH'],could not convert string to float: 'DENGKIL'
BFT0001,SAMT SULTAN HISAMUDDIN,JALAN KOTA RAJA, KG JAWA,3.027939,101.468754,PPD KLANG,['MENENGAH'],could not convert string to float: 'KG JAWA'
BFT0002,SAM HISAMUDDIN,JALAN TEPI SUNGAI, SUNGAI BERTIH,3.047058,101.43776,PPD KLANG,['MENENGAH'],could not convert string to float: 'SUNGAI BERTIH'
BFT1001,SAM UNWANUS SAADAH,KM. 39, KANCHONG DARAT,2.780161,101.47099,PPD KUALA LANGAT,['MENENGAH'],could not convert string to float: 'KANCHONG DARAT'
BFT3002,SAM TANJONG KARANG,BATU 9 1/2, JALAN BERNAM,3.428442,101.160077,PPD KUALA SELANGOR,['MENENGAH'],could not convert string to float: 'JALAN BERNAM'
BFT4001,SAM HULU LANGAT,BATU 10, JALAN CHERAS,3.063728,101.773643,PPD HULU LANGAT,['MENENGAH'],could not convert string to float: 'JALAN CHERAS'
BFT6002,SAM BAGAN TERAP,JALAN LUBUK PUSING, BAGAN TERAP,3.748038,101.059183,PPD SABAK BERNAM,['MENENGAH'],could not convert string to float: 'BAGAN TERAP'
BFT7001,SAM RAWANG,BATU 16, JALAN IPOH,3.301114,101.589715,PPD GOMBAK,['MENENGAH'],could not convert string to float: 'JALAN IPOH'
BFT8002,SAM BESTARI,JALAN USJ 5/3A, SUBANG JAYA,3.055346,101.581144,PPD PETALING PERDANA,['MENENGAH'],could not convert string to float: 'SUBANG JAYA'
BFT8003,SAMT TENGKU AMPUAN JEMAAH,JALAN CAHAYA 11/7 ,SEKSYEN 11,3.077759,101.525983,PPD PETALING PERDANA,['MENENGAH'],could not convert string to float: 'SEKSYEN 11'
BHA7001,KOLEJ VOKASIONAL GOMBAK ,JALAN SG PUSU, GOMBAK,3.246306,101.729716,PPD GOMBAK,['MENENGAH'],could not convert string to float: 'GOMBAK'
BHA9001,KOLEJ VOKASIONAL SEPANG,KOLEJ VOKASIONAL SEPANG, JALAN DENGKIL,2.900968,101.726551,PPD SEPANG,['MENENGAH'],could not convert string to float: 'JALAN DENGKIL'
BKE0001,KOLEJ VOKASIONAL KLANG,KM. 3, PERSIARAN TENGKU AMPUAN RAHIMAH,3.013376,101.43582,PPD KLANG,['MENENGAH'],could not convert string to float: 'PERSIARAN TENGKU AMPUAN RAHIMAH'
BRA0001,KOLEJ ISLAM SULTAN ALAM SHAH,PETI SURAT 64, JLN KOTA RAJA, KAMPUNG JAWA,3.034815,101.452316,"['PPD KLANG', 'MENENGAH']",could not convert string to float: 'KAMPUNG JAWA'
BRA6002,SEKOLAH MENENGAH KEBANGSAAN AGAMA TUN RAHAH,JALAN SG. NIPAH BAROH, SIMPANG LIMA,3.615836,101.051382,PPD SABAK BERNAM,['MENENGAH'],could not convert string to float: 'SIMPANG LIMA'
BRA7002,SEKOLAH BERASRAMA PENUH INTEGRASI GOMBAK,BATU 8, JALAN SUNGAI PUSU, GOMBAK,3.243614,101.723049,"['PPD GOMBAK', 'MENENGAH']",could not convert string to float: 'GOMBAK'
CBA0006,SEKOLAH KEBANGSAAN SUNGAI DUA,KG SUNGAI DUA, KARAK,3.452214,101.988548,PPD BENTONG,['RENDAH'],could not convert string to float: 'KARAK'
CBA0018,SEKOLAH KEBANGSAAN LENTANG,KM 52, LEBUHRAYA KL-KARAK,3.389933885,101.8898084,PPD BENTONG,['RENDAH'],could not convert string to float: 'LEBUHRAYA KL-KARAK'
CBA2002,SEKOLAH KEBANGSAAN KG BAHARU,KAMPUNG BAHARU, JALAN BENTA,3.919702778,102.284175,PPD JERANTUT,['RENDAH'],could not convert string to float: 'JALAN BENTA'
CBA2006,SEKOLAH KEBANGSAAN TANAH ROM,KM16, JALAN JERANTUT-MARAN, JERANTUT FERI,3.924964223,102.4265805,"['PPD JERANTUT', 'RENDAH']",could not convert string to float: 'JERANTUT FERI'
CBA2008,SEKOLAH KEBANGSAAN BUKIT DINDING,KG BUKIT DINDING, KM 18 JALAN JERANTUT / TEMERLOH,3.835358348,102.3786889,PPD JERANTUT,['RENDAH'],could not convert string to float: 'KM 18 JALAN JERANTUT / TEMERLOH'
CBA2012,SEKOLAH KEBANGSAAN BUKIT NIKMAT,KG BUKIT NIKMAT, JALAN PULAU TAWAR,3.83451541,102.4272471,PPD JERANTUT,['RENDAH'],could not convert string to float: 'JALAN PULAU TAWAR'
CBA2023,SEKOLAH KEBANGSAAN KG PAGI,KAMPUNG PAGI, ULU TEMBELING,4.448345294,102.4836336,PPD JERANTUT,['RENDAH'],could not convert string to float: 'ULU TEMBELING'
CBA2024,SEKOLAH KEBANGSAAN KUALA SAT,KG. KUALA SAT, ULU TEMBELING,4.520898417,102.5890461,PPD JERANTUT,['RENDAH'],could not convert string to float: 'ULU TEMBELING'
CBA2044,SEKOLAH KEBANGSAAN (FELDA) SG RETANG,JALAN JELAWAT, FELDA SUNGAI RETANG,4.133985458,102.3912322,PPD JERANTUT,['RENDAH'],could not convert string to float: 'FELDA SUNGAI RETANG'
CBA2050,SEKOLAH KEBANGSAAN TEMIN,KM 4, KG. TEMIN,3.912536,102.385641,PPD JERANTUT,['RENDAH'],could not convert string to float: 'KG. TEMIN'
CBA2053,SEKOLAH KEBANGSAAN INDERAPURA,KM1, JALAN JERANTUT - BENTA,3.918718,102.35162,PPD JERANTUT,['RENDAH'],could not convert string to float: 'JALAN JERANTUT - BENTA'
CBA3007,SEKOLAH KEBANGSAAN PENJOM,BATU 6, PENJOM,4.124142,102.009949,PPD LIPIS,['RENDAH'],could not convert string to float: 'PENJOM'
CBA3017,SEKOLAH KEBANGSAAN TANJUNG GAHAI,PETI SURAT  15,  SUNGAI KOYAN,4.26507,101.846,PPD LIPIS,['RENDAH'],could not convert string to float: 'SUNGAI KOYAN'
CBA3024,SEKOLAH KEBANGSAAN KECHOR TUI,KAMPUNG KECHOR TUI, PADANG TENGKU,4.29309,101.977,PPD LIPIS,['RENDAH'],could not convert string to float: 'PADANG TENGKU'
CBA3052,SEKOLAH KEBANGSAAN (FELDA) SG KOYAN,JALAN KETUALANG,FELDA SUNGAI KOYAN 1,4.217632693,101.8032551,PPD LIPIS,['RENDAH'],could not convert string to float: 'FELDA SUNGAI KOYAN 1'
CBA3055,SEKOLAH KEBANGSAAN BATU 13,BATU 13, BENTA,4.04752,101.987,PPD LIPIS,['RENDAH'],could not convert string to float: 'BENTA'
CBA3056,SEKOLAH KEBANGSAAN KUALA KOYAN (JHEOA),PETI SURAT 30, PEJABAT POS SUNGAI KOYAN,4.259896,101.858693,PPD LIPIS,['RENDAH'],could not convert string to float: 'PEJABAT POS SUNGAI KOYAN'
CBA4023,SEKOLAH KEBANGSAAN (FELDA) LEPAR HILIR 2,FELDA LEPAR HILIR 2, JALAN GAMBANG,3.67587,103.029,PPD KUANTAN,['RENDAH'],could not convert string to float: 'JALAN GAMBANG'
CBA4079,SEKOLAH KEBANGSAAN TANAH PUTIH BARU,KM 5, JALAN GAMBANG,3.791261625,103.3014214,PPD KUANTAN,['RENDAH'],could not convert string to float: 'JALAN GAMBANG'
CBA4084,SEKOLAH KEBANGSAAN CENDERAWASIH,LRG BKT SETONGKOL 13, TMN CENDERAWASIH,3.79675,103.298,PPD KUANTAN,['RENDAH'],could not convert string to float: 'TMN CENDERAWASIH'
CBA4091,SEKOLAH KEBANGSAAN PANDAN,JALAN TAS 3, TAMAN TAS, JALAN GAMBANG,3.782898154,103.2391355,"['PPD KUANTAN', 'RENDAH']",could not convert string to float: 'JALAN GAMBANG'
CBA4099,SEKOLAH KEBANGSAAN MAT KILAU,KM 11, JALAN PEKAN,3.74842,103.26,PPD KUANTAN,['RENDAH'],could not convert string to float: 'JALAN PEKAN'
CBA4100,SEKOLAH KEBANGSAAN RTP BUKIT GOH,PERKAMPUNGAN PAK NGAH AZIZ, BUKIT GOH,3.878363147,103.2618758,PPD KUANTAN,['RENDAH'],could not convert string to float: 'BUKIT GOH'
CBA4106,SEKOLAH KEBANGSAAN BUNUT RENDANG,KM12, JALAN KUANTAN-PEKAN, INDERAPURA,3.753797862,103.2680459,"['PPD KUANTAN', 'RENDAH']",could not convert string to float: 'INDERAPURA'
CBA4107,SEKOLAH KEBANGSAAN PELINDUNG,JALAN KG. PELINDUNG 5, BESERAH,3.84053,103.37,PPD KUANTAN,['RENDAH'],could not convert string to float: 'BESERAH'
CBA4110,SEKOLAH KEBANGSAAN PADANG GARUDA,KAMPUNG LUBOK PUYU, PERMATANG BADAK KUANTAN,3.783689,103.261707,PPD KUANTAN,['RENDAH'],could not convert string to float: 'PERMATANG BADAK KUANTAN'
CBA4112,SEKOLAH KEBANGSAAN PAYA BUNGOR,KM 57, JALAN KUANTAN MARAN,3.69049,102.931,PPD KUANTAN,['RENDAH'],could not convert string to float: 'JALAN KUANTAN MARAN'
CBA4114,SEKOLAH KEBANGSAAN CHENGAL LEMPONG,BALOK ,PPD KUANTAN,RENDAH,,,,could not convert string to float: 'RENDAH'
CBA5012,SEKOLAH KEBANGSAAN NENASI,JALAN PEKAN NENASI,NENASI,3.150686413,103.4382531,PPD PEKAN,['RENDAH'],could not convert string to float: 'NENASI'
CBA5033,SEKOLAH KEBANGSAAN PELAK,KAMPUNG PELAK,WAKIL POS PALOH HINAI,3.479356349,103.066226,PPD PEKAN,['RENDAH'],could not convert string to float: 'WAKIL POS PALOH HINAI'
CBA5079,SEKOLAH KEBANGSAAN KOTA PERDANA,PETI SURAT 35, KOTA PERDANA,3.172612927,103.147152,PPD PEKAN,['RENDAH'],could not convert string to float: 'KOTA PERDANA'
CBA5086,SEKOLAH KEBANGSAAN TASIK CINI PEKAN (JHEOA),KAMPUNG GUMUM , TASIK CHINI,3.437532,102.9323,PPD PEKAN,['RENDAH'],could not convert string to float: 'TASIK CHINI'
CBA5089,SEKOLAH KEBANGSAAN PULAU SERAI,KG PULAU SERAI,PEKAN,3.564430757,103.384557,PPD PEKAN,['RENDAH'],could not convert string to float: 'PEKAN'
CBA6008,SEKOLAH KEBANGSAAN MUHAMMAD JABAR,KM 16, JALAN LIPIS, DONG,3.90103,101.89654,"['PPD RAUB', 'RENDAH']",could not convert string to float: 'DONG'
CBA6009,SEKOLAH KEBANGSAAN TEMAU,KAMPUNG TEMAU, DONG,3.92407,101.90235,PPD RAUB,['RENDAH'],could not convert string to float: 'DONG'
CBA6010,SEKOLAH KEBANGSAAN KUALA DONG,JALAN LIPIS, KUALA DONG,3.95525,101.89826,PPD RAUB,['RENDAH'],could not convert string to float: 'KUALA DONG'
CBA6013,SEKOLAH KEBANGSAAN SEGA,KM 27, JALAN LIPIS,3.99048,101.90774,PPD RAUB,['RENDAH'],could not convert string to float: 'JALAN LIPIS'
CBA6019,SEKOLAH KEBANGSAAN TERSANG,KAMPUNG TERSANG, BATU MALIM,3.99577,101.79977,PPD RAUB,['RENDAH'],could not convert string to float: 'BATU MALIM'
CBA6025,SEKOLAH KEBANGSAAN BUKIT FRASER,JALAN JERIAU, BUKIT FRASER,3.71864,101.73351,PPD RAUB,['RENDAH'],could not convert string to float: 'BUKIT FRASER'
CBA6026,SEKOLAH KEBANGSAAN SATAK,KAMPUNG SATAK, KELA,4.02494,101.72236,PPD RAUB,['RENDAH'],could not convert string to float: 'KELA'
CBA7010,SEKOLAH KEBANGSAAN RANTAU PANJANG,BATU 12, JALAN KARAK,3.49461,102.209,PPD TEMERLOH,['RENDAH'],could not convert string to float: 'JALAN KARAK'
CBA7014,SEKOLAH KEBANGSAAN PAYA ARA,KERDAU, JALAN JERANTUT,3.552629033,102.3917964,PPD TEMERLOH,['RENDAH'],could not convert string to float: 'JALAN JERANTUT'
CBA7031,SEKOLAH KEBANGSAAN BANDAR MENTAKAB,KM 2, JALAN TEMERLOH,3.478713392,102.3539827,PPD TEMERLOH,['RENDAH'],could not convert string to float: 'JALAN TEMERLOH'
CBA7033,SEKOLAH KEBANGSAAN TANJUNG LALANG,KM 3, JALAN TEMERLOH-MENTAKAB,3.2758,102.2328,PPD TEMERLOH,['RENDAH'],could not convert string to float: 'JALAN TEMERLOH-MENTAKAB'
CBA7059,SEKOLAH KEBANGSAAN DESA BAKTI,KM 11, JALAN KARAK,3.49891,102.267,PPD TEMERLOH,['RENDAH'],could not convert string to float: 'JALAN KARAK'
CBA7152,SEKOLAH KEBANGSAAN SERI TUALANG,KM 125,  JALAN PINTASAN TEMERLOH / MENTAKAB,3.422590201,102.3982607,PPD TEMERLOH,['RENDAH'],could not convert string to float: 'JALAN PINTASAN TEMERLOH / MENTAKAB'
CBA8005,SEKOLAH KEBANGSAAN SARANG TIONG,JALAN RAJAWALI, KG. SARANG TIONG,2.675315806,103.5924901,PPD ROMPIN,['RENDAH'],could not convert string to float: 'KG. SARANG TIONG'
CBA8008,SEKOLAH KEBANGSAAN BUKIT IBAM,JALAN INTAN, BUKIT IBAM,3.16025,102.978,PPD ROMPIN,['RENDAH'],could not convert string to float: 'BUKIT IBAM'
CBA8009,SEKOLAH KEBANGSAAN TEKEK,KG TEKEK, PULAU TIOMAN, ROMPIN,2.817340106,104.158112,"['PPD ROMPIN', 'RENDAH']",could not convert string to float: 'ROMPIN'
CBA8011,SEKOLAH KEBANGSAAN (FELDA) SELENDANG 01,JALAN CHENDERAWASIH, FELDA SELENDANG 01,2.647036082,103.4347598,PPD ROMPIN,['RENDAH'],could not convert string to float: 'FELDA SELENDANG 01'
CBA8012,SEKOLAH KEBANGSAAN KEDAIK,PETI SURAT 74, SK KEDAIK,2.885574,103.228972,PPD ROMPIN,['RENDAH'],could not convert string to float: 'SK KEDAIK'
CBA8021,SEKOLAH KEBANGSAAN LKTP SELANCAR 1,FELDA SELANCAR 1,BANDAR 19,PERWIRA JAYA,ROMPIN,2.68998007,"['102.9558155', 'PPD ROMPIN', 'RENDAH']",could not convert string to float: 'PERWIRA JAYA'
CBA8027,SEKOLAH KEBANGSAAN MELATI,BANDAR 13 MELATI, PETI SURAT 30,2.979802259,102.7826986,PPD ROMPIN,['RENDAH'],could not convert string to float: 'PETI SURAT 30'
CBA8032,SEKOLAH KEBANGSAAN JUARA,KAMPUNG JUARA,PULAU TIOMAN,PAHANG,2.79363,104.202,"['PPD ROMPIN', 'RENDAH']",could not convert string to float: 'PAHANG'
CBA8037,SEKOLAH KEBANGSAAN KERATONG 10,JALAN UTAMA, FELDA KERATONG 10,2.97246,102.985,PPD ROMPIN,['RENDAH'],could not convert string to float: 'FELDA KERATONG 10'
CBA8038,SEKOLAH KEBANGSAAN JANGLAU,KM 16,JALAN ENDAU-ROMPIN,2.71445,103.566,PPD ROMPIN,['RENDAH'],could not convert string to float: 'JALAN ENDAU-ROMPIN'
CBA9004,SEKOLAH KEBANGSAAN (FELDA) BT TAJAU,JALAN MELOR, FELDA BUKIT TAJAU,3.58451,102.73,PPD MARAN,['RENDAH'],could not convert string to float: 'FELDA BUKIT TAJAU'
CBA9043,SEKOLAH KEBANGSAAN (FELDA) JENGKA 15,FELDA SEMARAK, JENGKA 15,3.71046,102.548,PPD MARAN,['RENDAH'],could not convert string to float: 'JENGKA 15'
CBA9044,SEKOLAH KEBANGSAAN BUKIT SEGUMPAL,JALAN PAYA KERBAU, BUKIT SEGUMPAL ,3.48858,102.558,PPD MARAN,['RENDAH'],could not convert string to float: 'BUKIT SEGUMPAL'
CBA9047,SEKOLAH KEBANGSAAN (FELDA) JENGKA 21,JALAN TERATAI 1, JENGKA 21,3.729465204,102.4718035,PPD MARAN,['RENDAH'],could not convert string to float: 'JENGKA 21'
CBA9105,SEKOLAH KEBANGSAAN (FELDA) JENGKA 3,FELDA DAHLIA, JENGKA 3,3.68009,102.607,PPD MARAN,['RENDAH'],could not convert string to float: 'JENGKA 3'
CBA9124,SEKOLAH KEBANGSAAN (LKTP) JENGKA 12,JALAN KENARI, FELDA MELUR,3.78186,102.487,PPD MARAN,['RENDAH'],could not convert string to float: 'FELDA MELUR'
CBA9142,SEKOLAH KEBANGSAAN SENTOSA,JALAN MARAN-TEMERLOH, KAMPUNG SENTOSA,3.56313161,102.721548,PPD MARAN,['RENDAH'],could not convert string to float: 'KAMPUNG SENTOSA'
CBA9143,SEKOLAH KEBANGSAAN (FELDA) JENGKA 20,FELDA TANJUNG, JENGKA 20,3.65286,102.518,PPD MARAN,['RENDAH'],could not convert string to float: 'JENGKA 20'
CBA9145,SEKOLAH KEBANGSAAN JENGKA BATU 13,KAMPUNG JENGKA BATU 13, JALAN MARAN,3.52208,102.59,PPD MARAN,['RENDAH'],could not convert string to float: 'JALAN MARAN'
CBAA039,SEKOLAH KEBANGSAAN KUALA TRIANG,JALAN BUKIT CHE MAN, KAMPUNG KUALA TRIANG,3.326699878,102.5075177,PPD BERA,['RENDAH'],could not convert string to float: 'KAMPUNG KUALA TRIANG'
CBAA153,SEKOLAH KEBANGSAAN BATU BOR,CHENOR, TEMERLOH,3.41828,102.567,PPD TEMERLOH,['RENDAH'],could not convert string to float: 'TEMERLOH'
CBB4029,SEKOLAH KEBANGSAAN ASSUNTA CONVENT,JALAN TG. MUHAMMAD, ALOR AKAR,3.82113,103.35946,PPD KUANTAN,['RENDAH'],could not convert string to float: 'ALOR AKAR'
CBB4030,SEKOLAH KEBANGSAAN PENGKALAN TENTERA,KEM BATU 10, JALAN GAMBANG,3.76315,103.20178,PPD KUANTAN,['RENDAH'],could not convert string to float: 'JALAN GAMBANG'
CBC0025,SEKOLAH JENIS KEBANGSAAN (CINA) KHAI MUN CHAMANG,JALANTEH ENG SUAN, KAMPUNG CHAMANG,3.528317676,101.902852,PPD BENTONG,['RENDAH'],could not convert string to float: 'KAMPUNG CHAMANG'
CBC0035,SEKOLAH JENIS KEBANGSAAN (CINA) BUKIT TINGGI,KM32, LEBUHRAYA KARAK KL,3.351424064,101.8170269,PPD BENTONG,['RENDAH'],could not convert string to float: 'LEBUHRAYA KARAK KL'
CBC1007,SEKOLAH JENIS KEBANGSAAN (CINA) KG RAJA,JALAN BESAR KAMPUNG RAJA, CAMERON HIGHLANDS,4.566630556,101.4071083,PPD CAMERON HIGHLANDS,['RENDAH'],could not convert string to float: 'CAMERON HIGHLANDS'
CBC1010,SEKOLAH JENIS KEBANGSAAN (CINA) TRINGKAP,JALAN BESAR TRINGKAP,CAMERON HIGHLANDS,4.515719444,101.4263028,PPD CAMERON HIGHLANDS,['RENDAH'],could not convert string to float: 'CAMERON HIGHLANDS'
CBC3041,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG HWA,JALAN DATUK MAHMUD, SUNGAI KERPAN,4.187051,102.045517,PPD LIPIS,['RENDAH'],could not convert string to float: 'SUNGAI KERPAN'
CBC4051,SEKOLAH JENIS KEBANGSAAN (CINA) TAMAN TAS,BATU 6, JALAN GAMBANG,3.76709,103.25403,PPD KUANTAN,['RENDAH'],could not convert string to float: 'JALAN GAMBANG'
CBC4053,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG CHING 2,KG TIRAM,PPD KUANTAN,RENDAH,,,,could not convert string to float: 'RENDAH'
CBC7077,SEKOLAH JENIS KEBANGSAAN (CINA) LANCHANG,PEKAN LANCHANG, JALAN KARAK,3.496013408,102.1916665,PPD TEMERLOH,['RENDAH'],could not convert string to float: 'JALAN KARAK'
CBC7078,SEKOLAH JENIS KEBANGSAAN (CINA) YEOW CHENG LUAN,KAW. PERINDUSTRIAN, MENTAKAB,3.441942967,102.3482834,PPD TEMERLOH,['RENDAH'],could not convert string to float: 'MENTAKAB'
CBCA080,SEKOLAH JENIS KEBANGSAAN (CINA) TRIANG (2),LOT PT 17961, JALAN TMN LITAR JAYA,3.2578,102.422,PPD BERA,['RENDAH'],could not convert string to float: 'JALAN TMN LITAR JAYA'
CBD1012,SEKOLAH JENIS KEBANGSAAN (TAMIL) TANAH RATA,TANAH RATA, CAMERON HIGHLANDS,4.470024443,101.3829684,PPD CAMERON HIGHLANDS,['RENDAH'],could not convert string to float: 'CAMERON HIGHLANDS'
CBD3047,SEKOLAH JENIS KEBANGSAAN (TAMIL) KUALA LIPIS,JALAN DATO' MAHMUD, SG.KERPAN,4.186835,102.04633,PPD LIPIS,['RENDAH'],could not convert string to float: 'SG.KERPAN'
CBD7091,SEKOLAH JENIS KEBANGSAAN (TAMIL) LDG MENTAKAB,LADANG MENTAKAB, JALAN KARAK,3.5130008,102.3362177,PPD TEMERLOH,['RENDAH'],could not convert string to float: 'JALAN KARAK'
CBD7094,SEKOLAH JENIS KEBANGSAAN (TAMIL) LDG SEMANTAN,LADANG SEMANTAN, BATU 3, JALAN KARAK,3.47174,102.382,"['PPD TEMERLOH', 'RENDAH']",could not convert string to float: 'JALAN KARAK'
CBK0026,SEKOLAH JENIS KEBANGSAAN (CINA) SG PENJURING,BATU 8,JALAN TRAS,3.58,101.89,PPD BENTONG,['RENDAH'],could not convert string to float: 'JALAN TRAS'
CCT7001,SRA ISLAM AT TAKWA,KM 4, TANJONG LALANG,JALAN MENTAKAB,3.27594,102.23328,"['PPD TEMERLOH', 'RENDAH']",could not convert string to float: 'JALAN MENTAKAB'
CEA0057,SEKOLAH MENENGAH KEBANGSAAN BUKIT TINGGI,JALAN LAMA BENTONG-KUALA LUMPUR, BUKIT TINGGI,3.356646242,101.8417701,PPD BENTONG,['MENENGAH'],could not convert string to float: 'BUKIT TINGGI'
CEA0058,SEKOLAH MENENGAH KEBANGSAAN KUALA REPAS,KM 5, JALAN TRAS,3.55306732,101.8909466,PPD BENTONG,['MENENGAH'],could not convert string to float: 'JALAN TRAS'
CEA4073,SEKOLAH MENENGAH KEBANGSAAN SERI PANCHING,KM 5, JALAN PANCHING,3.79433,103.17257,PPD KUANTAN,['MENENGAH'],could not convert string to float: 'JALAN PANCHING'
CEA4078,SEKOLAH MENENGAH KEBANGSAAN PANDAN,KM 12, JALAN GAMBANG,3.78274,103.23807,PPD KUANTAN,['MENENGAH'],could not convert string to float: 'JALAN GAMBANG'
CEA4082,SEKOLAH MENENGAH KEBANGSAAN GUDANG RASAU,KM9,JALAN GAMBANG,3.76706,103.25573,PPD KUANTAN,['MENENGAH'],could not convert string to float: 'JALAN GAMBANG'
CEA4083,SEKOLAH MENENGAH KEBANGSAAN PELABUHAN,TAMAN BALOK MAKMUR, GEBENG,3.95841,103.38269,PPD KUANTAN,['MENENGAH'],could not convert string to float: 'GEBENG'
CEA4085,SEKOLAH MENENGAH KEBANGSAAN SERI DAMAI,KG. SERI DAMAI, KM 12 JLN GAMBANG,3.75839,103.2266,PPD KUANTAN,['MENENGAH'],could not convert string to float: 'KM 12 JLN GAMBANG'
CEA4094,SEKOLAH MENENGAH KEBANGSAAN PELINDUNG,JALAN KG. PELINDUNG 5, BESERAH,3.84196,103.36885,PPD KUANTAN,['MENENGAH'],could not convert string to float: 'BESERAH'
CEA4100,SEKOLAH MENENGAH KEBANGSAAN CHENGAL LEMPONG,LORONG BALOK PERMAI 15, KG BALOK BARU,3.931599,103.362404,PPD KUANTAN,['MENENGAH'],could not convert string to float: 'KG BALOK BARU'
CEA6021,SEKOLAH MENENGAH SAINS TENGKU ABDULLAH,KM 6, JALAN LIPIS,3.82815,101.89513,PPD RAUB,['MENENGAH'],could not convert string to float: 'JALAN LIPIS'
CEA6023,SEKOLAH MENENGAH KEBANGSAAN DONG,KM 16, JALAN LIPIS, KAMPUNG  DONG,3.90387,101.89697,"['PPD RAUB', 'MENENGAH']",could not convert string to float: 'KAMPUNG  DONG'
CEA7060,SEKOLAH MENENGAH KEBANGSAAN KERDAU,KM 18, JALAN TEMERLOH JERANTUT,3.57646,102.384,PPD TEMERLOH,['MENENGAH'],could not convert string to float: 'JALAN TEMERLOH JERANTUT'
CEA7064,SEKOLAH MENENGAH KEBANGSAAN KUALA KRAU,KUALA KRAU,JALAN JERANTUT,3.705913975,102.3682081,PPD TEMERLOH,['MENENGAH'],could not convert string to float: 'JALAN JERANTUT'
CEA8020,SEKOLAH MENENGAH KEBANGSAAN PERWIRA JAYA,WAKIL POS SELANCAR 02, FELDA SELANCAR 02,2.623828217,103.0185371,PPD ROMPIN,['MENENGAH'],could not convert string to float: 'FELDA SELANCAR 02'
